sample_id,image_path,gridsat_slot,time_offset_h,missing_fraction,bt_mean_k,bt_min_k,cold_cloud_fraction,central_cold_cloud_fraction,pixel_sha256,dhash,label,class_code,class_name,storm_id,name,basin,subbasin,region,subregion,timestamp,latitude,longitude,nature,usa_wind_kt,imd_category_of_usa_wind,wmo_wind_kt,wmo_agency,usa_sshs,dataset_a_wind_kt,in_dataset_a
CLS_01299,data/processed/classification/D-DD/CLS_01299.png,2023-01-21T21:00:00Z,0.0,0.0,275.06,192.2,0.0804,0.04621,24c4b1708f334f67b5f4dddad1657e55d730484e1f223191f68663554b637526,e6fa1c4efe763f25,0,D-DD,Depression / Deep Depression,2023020S18156,UNNAMED,SP,MM,pacific_ocean,southern_pacific,2023-01-21T21:00:00Z,-23.3,164.5,TS,25.0,D,,,-1,25.0,True
CLS_01300,data/processed/classification/D-DD/CLS_01300.png,2023-02-05T00:00:00Z,0.0,0.0,264.49,183.26,0.19886,0.19621,ef783d79faea1a1e59a03b08d1af544415e4b742595bb9dd878c41b3514628a9,f3d81ee3e44d9eaf,0,D-DD,Depression / Deep Depression,2023032S12091,DINGANI,SI,WA,south_indian_ocean,,2023-02-05T00:00:00Z,-12.4,93.7,TS,25.0,D,30.0,bom,-1,30.0,True
CLS_01301,data/processed/classification/D-DD/CLS_01301.png,2023-02-07T03:00:00Z,0.0,0.0,253.78,187.21,0.34591,0.51556,badff3d4593cf2e8773516b4d2f1bc2c75edb37965ceb2bb2622c848f8108ddd,94a471e19cc7e33f,0,D-DD,Depression / Deep Depression,2023036S12163,GABRIELLE,SP,EA,pacific_ocean,southern_pacific,2023-02-07T03:00:00Z,-13.0,154.9,TS,30.0,DD,,,-1,30.0,True
CLS_01302,data/processed/classification/D-DD/CLS_01302.png,2023-02-20T21:00:00Z,0.0,0.0,281.16,189.19,0.06673,0.17355,2e0de72edf5e27fd2a4df1a63d22fdb154ba3411756a94db24bbf620d8c55f1f,6d1b6de1e764f13e,0,D-DD,Depression / Deep Depression,2023050S09094,ENALA,SI,MM,south_indian_ocean,,2023-02-20T21:00:00Z,-10.8,82.1,TS,28.0,DD,,,-1,28.0,True
CLS_01303,data/processed/classification/D-DD/CLS_01303.png,2023-02-25T21:00:00Z,0.0,0.0,260.03,184.17,0.2502,0.37302,b813549994321ad1d130ff6e54ff1dd29aee9273657d518f7c6c86b7089ed604,6383f3e2e6e0f038,0,D-DD,Depression / Deep Depression,2023055S14184,JUDY,SP,MM,pacific_ocean,southern_pacific,2023-02-25T21:00:00Z,-13.0,177.0,TS,25.0,D,,,-1,25.0,True
CLS_01304,data/processed/classification/D-DD/CLS_01304.png,2023-05-10T18:00:00Z,0.0,0.0,260.44,185.43,0.20198,0.37568,1f78c5f44ac772c51967af37b0b4d20af71e8df3ddc0472df264839e01c2ebcb,67c789d434c4a83b,0,D-DD,Depression / Deep Depression,2023129N08091,MOCHA,NI,BB,north_indian_ocean,bay_of_bengal,2023-05-10T18:00:00Z,10.8,88.3,TS,30.0,DD,30.0,newdelhi,-1,30.0,True
CLS_01305,data/processed/classification/D-DD/CLS_01305.png,2023-05-19T21:00:00Z,0.0,0.0,254.2,183.91,0.35213,0.73367,6543ed7d0372ef08f0c744596cbdb80ecb2c6b37d4daa4e499e4784fabb61c26,6370f0f0f8f89c91,0,D-DD,Depression / Deep Depression,2023138N05151,MAWAR,WP,MM,pacific_ocean,western_pacific,2023-05-19T21:00:00Z,5.5,149.4,TS,28.0,DD,,,-1,28.0,True
CLS_01306,data/processed/classification/D-DD/CLS_01306.png,2023-05-23T00:00:00Z,0.0,0.0,285.78,196.09,0.04796,0.1884,c64af6dd28cff120ef76994dc990703ceb70b2e6ca75e7f3fb7a65e5c5c60edd,1a98ea7138f87edf,0,D-DD,Depression / Deep Depression,2023132S03090,FABIEN,SI,MM,south_indian_ocean,,2023-05-23T00:00:00Z,-13.8,70.1,TS,30.0,DD,30.0,reunion,-1,30.0,True
CLS_01307,data/processed/classification/D-DD/CLS_01307.png,2023-06-06T12:00:00Z,0.0,0.0,272.29,186.33,0.12652,0.35189,bf07c9f8fc011d34e6438fd9fdb002f98087f9a98ce747b46ca0daac0abd5fd7,0970f4f3f8f07054,0,D-DD,Depression / Deep Depression,2023156N12135,GUCHOL,WP,MM,pacific_ocean,western_pacific,2023-06-06T12:00:00Z,13.9,135.0,TS,30.0,DD,35.0,tokyo,-1,35.0,True
CLS_01308,data/processed/classification/D-DD/CLS_01308.png,2023-06-08T15:00:00Z,0.0,0.0,256.56,189.41,0.21347,0.33633,aa1465596abc18fc958aa7b5a90a11ef0f3a7d4f0de79d980a80986eb5e8c28a,f3f3f466e7c6c5f1,0,D-DD,Depression / Deep Depression,2023160N20092,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2023-06-08T15:00:00Z,19.5,91.9,TS,33.0,DD,,,-1,33.0,True
CLS_01309,data/processed/classification/D-DD/CLS_01309.png,2023-06-10T00:00:00Z,0.0,0.0,267.44,186.78,0.11847,0.25391,28e272a37d6bee95a2db84b43be7fa5297520d036f76313436adfae6b803017a,bff64ee3c3463c7c,0,D-DD,Depression / Deep Depression,2023160N20092,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2023-06-10T00:00:00Z,21.0,91.8,TS,30.0,DD,,,-1,30.0,True
CLS_01310,data/processed/classification/D-DD/CLS_01310.png,2023-07-22T03:00:00Z,0.0,0.0,268.49,188.21,0.20975,0.40444,8b59268ff6885c4db46da3e0aa0ddc6c396db4ea5d2332f33c4166da4d528704,04c0cdfbf2706861,0,D-DD,Depression / Deep Depression,2023201N13134,DOKSURI,WP,MM,pacific_ocean,western_pacific,2023-07-22T03:00:00Z,14.4,131.1,TS,33.0,DD,,,-1,33.0,True
CLS_01311,data/processed/classification/D-DD/CLS_01311.png,2023-07-27T21:00:00Z,0.0,0.0,252.35,180.11,0.33084,0.67408,9f83203addc5f802406dd26b5fae13d453134c10e0d58234ffb110b945973adb,989afbec6c3061b3,0,D-DD,Depression / Deep Depression,2023207N09141,KHANUN,WP,MM,pacific_ocean,western_pacific,2023-07-27T21:00:00Z,12.7,136.8,TS,28.0,DD,,,-1,28.0,True
CLS_01312,data/processed/classification/D-DD/CLS_01312.png,2023-07-30T12:00:00Z,0.0,0.0,245.63,186.25,0.40038,0.61337,7397ec5a58e7ed79ef8abdc5339e16868b0dc5a20d566c9d0cf5c49d54d621db,9399cbcbe1f0f8f1,0,D-DD,Depression / Deep Depression,2023212N19090,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2023-07-30T12:00:00Z,19.0,90.0,TS,25.0,D,,,-1,25.0,True
CLS_01313,data/processed/classification/D-DD/CLS_01313.png,2023-07-31T03:00:00Z,0.0,0.0,253.0,186.17,0.27796,0.55343,872b606c1fcbb6cb707258c111089af499cebbfb8e4783caa0d45951975d774b,162cebc0c8c8cb96,0,D-DD,Depression / Deep Depression,2023212N19090,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2023-07-31T03:00:00Z,18.6,91.2,TS,30.0,DD,,,-1,30.0,True
CLS_01314,data/processed/classification/D-DD/CLS_01314.png,2023-08-01T09:00:00Z,0.0,0.0,243.69,186.14,0.4547,0.49923,a4a9044cc7790812f1b34ba810aac61dd88f735a4250f3f281fd637274506134,b3a3d742a464e8c1,0,D-DD,Depression / Deep Depression,2023212N19090,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2023-08-01T09:00:00Z,22.0,90.2,TS,33.0,DD,,,-1,33.0,True
CLS_01315,data/processed/classification/D-DD/CLS_01315.png,2023-08-01T21:00:00Z,0.0,0.0,238.49,182.86,0.43835,0.5832,f85684a46dc9cf876285259776cadb40d97a687a96022d3aa79047e467ad9912,3ca1c1c3e4e46616,0,D-DD,Depression / Deep Depression,2023212N19090,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2023-08-01T21:00:00Z,22.9,88.1,TS,25.0,D,,,-1,25.0,True
CLS_01316,data/processed/classification/D-DD/CLS_01316.png,2023-08-05T12:00:00Z,0.0,0.0,272.01,192.52,0.12294,0.31982,2804894262ce6d893e942bf616c7e630ec5887a83c1435bf2fc762daf4efb217,60f8b0f1f1201b23,0,D-DD,Depression / Deep Depression,2023217N15256,EUGENE,EP,MM,pacific_ocean,eastern_pacific,2023-08-05T12:00:00Z,17.9,-106.3,TS,30.0,DD,30.0,hurdat_epa,-1,30.0,True
CLS_01317,data/processed/classification/D-DD/CLS_01317.png,2023-08-07T09:00:00Z,0.0,0.0,257.43,191.06,0.24839,0.3658,e8d933edf4de254e35e1635b7e851f581adc632df9d3daabdbdb998728b2f379,e261307cf2f6fc5c,0,D-DD,Depression / Deep Depression,2023218N25145,LAN,WP,MM,pacific_ocean,western_pacific,2023-08-07T09:00:00Z,23.3,149.4,TS,25.0,D,,,-1,25.0,True
CLS_01318,data/processed/classification/D-DD/CLS_01318.png,2023-08-12T15:00:00Z,0.0,0.0,276.21,194.51,0.09095,0.17633,3d831136c6aea6d33782d2c9cb737cd7e0d381d14835adde1d01cae9f8682219,426767f3f2530716,0,D-DD,Depression / Deep Depression,2023225N14248,FERNANDA,EP,MM,pacific_ocean,eastern_pacific,2023-08-12T15:00:00Z,14.5,-112.2,TS,28.0,DD,,,-1,28.0,True
CLS_01319,data/processed/classification/D-DD/CLS_01319.png,2023-08-16T06:00:00Z,0.0,0.0,261.04,188.48,0.21307,0.49509,c052920ce4502b3d5a85d0b21e4143148ef8a857b5898e2ae26fab5d8ba3e498,6d7c79686474cb09,0,D-DD,Depression / Deep Depression,2023228N12259,HILARY,EP,MM,pacific_ocean,eastern_pacific,2023-08-16T06:00:00Z,11.9,-100.8,TS,30.0,DD,30.0,hurdat_epa,-1,30.0,True
CLS_01320,data/processed/classification/D-DD/CLS_01320.png,2023-08-27T09:00:00Z,0.0,0.0,274.94,196.38,0.08943,0.21408,4f7582be89daf847742fb6cbb4e7603f48e66c4dc6593eab95835175cfc6362b,08087cdca4a5dfba,0,D-DD,Depression / Deep Depression,2023239N16242,IRWIN,EP,MM,pacific_ocean,eastern_pacific,2023-08-27T09:00:00Z,16.4,-119.6,TS,33.0,DD,,,-1,33.0,True
CLS_01321,data/processed/classification/D-DD/CLS_01321.png,2023-09-05T00:00:00Z,0.0,0.0,274.08,193.46,0.05525,0.08219,922d8a6fbeef6fff36b903d15eca12291f9bcf54107ef75c0512323c57b002fe,6c38b8787561e919,0,D-DD,Depression / Deep Depression,2023239N18144,HAIKUI,WP,MM,pacific_ocean,western_pacific,2023-09-05T00:00:00Z,23.5,116.9,TS,30.0,DD,,tokyo,-1,30.0,True
CLS_01322,data/processed/classification/D-DD/CLS_01322.png,2023-09-24T15:00:00Z,0.0,0.0,279.5,200.52,0.08011,0.10142,b305f55e16e6f45a9db69525f266bd0f2e3823c78fa908b2738d5f2fd24167a4,203031b131b43236,0,D-DD,Depression / Deep Depression,2023267N14242,UNNAMED,EP,MM,pacific_ocean,eastern_pacific,2023-09-24T15:00:00Z,15.1,-124.2,TS,30.0,DD,,,-1,30.0,True
CLS_01323,data/processed/classification/D-DD/CLS_01323.png,2023-09-25T18:00:00Z,0.0,0.0,259.08,192.91,0.21637,0.31988,93ae104ffc7f40a5b0651b00b621d9df0c9ffb3c7d1e02684d8baf46ad9a3635,23586c6263cad6c4,0,D-DD,Depression / Deep Depression,2023266N16116,UNNAMED,WP,MM,pacific_ocean,western_pacific,2023-09-25T18:00:00Z,16.3,107.5,TS,30.0,DD,,,-1,30.0,True
CLS_01324,data/processed/classification/D-DD/CLS_01324.png,2023-10-03T00:00:00Z,0.0,0.0,265.63,188.67,0.14845,0.37408,5127bef63dc095d3f097fa1ff6a50a7fa710a67a643961ef2049f3ce19c32886,f2e771f4e3615a1e,0,D-DD,Depression / Deep Depression,2023276N11254,LIDIA,EP,MM,pacific_ocean,eastern_pacific,2023-10-03T00:00:00Z,11.2,-105.8,TS,30.0,DD,30.0,hurdat_epa,-1,30.0,True
CLS_01325,data/processed/classification/D-DD/CLS_01325.png,2023-10-07T09:00:00Z,0.0,0.0,267.19,186.17,0.14951,0.27627,d30263dd6033393c49fd321c6db530b3dc763835994ce4b762f252175133aa19,3e3cf1e1649cc6c1,0,D-DD,Depression / Deep Depression,2023279N08157,BOLAVEN,WP,MM,pacific_ocean,western_pacific,2023-10-07T09:00:00Z,9.7,154.0,TS,30.0,DD,,,-1,30.0,True
CLS_01326,data/processed/classification/D-DD/CLS_01326.png,2023-10-17T15:00:00Z,0.0,0.0,261.44,191.98,0.24895,0.47923,5820fc665fc6b3db6100a45f8bdddaf922a9935d47270d106f7af9f8737127b2,e3e8f4f4e4ecc424,0,D-DD,Depression / Deep Depression,2023290N12256,NORMA,EP,MM,pacific_ocean,eastern_pacific,2023-10-17T15:00:00Z,12.8,-106.4,TS,33.0,DD,,,-1,33.0,True
CLS_01327,data/processed/classification/D-DD/CLS_01327.png,2023-10-20T03:00:00Z,0.0,0.0,278.04,196.44,0.08952,0.21325,f1963286b9caea77f11c142147adfc27cfd1d7179df1037f928250590c930d1f,70d0e6f0f2f2e6c7,0,D-DD,Depression / Deep Depression,2023292N11063,TEJ,NI,AS,north_indian_ocean,arabian_sea,2023-10-20T03:00:00Z,9.3,61.8,TS,30.0,DD,25.0,newdelhi,-1,25.0,True
CLS_01328,data/processed/classification/D-DD/CLS_01328.png,2023-10-21T12:00:00Z,0.0,0.0,262.64,183.72,0.16541,0.40751,adad2db230a492e7af8bc00a59f88b44302e1183765b404b99d2a492e617b999,195878f2707076bc,0,D-DD,Depression / Deep Depression,2023292S03172,LOLA,SP,MM,pacific_ocean,southern_pacific,2023-10-21T12:00:00Z,-9.0,167.9,TS,30.0,DD,25.0,nadi,-1,25.0,True
CLS_01329,data/processed/classification/D-DD/CLS_01329.png,2023-10-22T00:00:00Z,0.0,0.0,270.86,189.75,0.12755,0.33379,93343a9b18e2acf5b91ce21834aad68f4c2ee3884e3311991218482409e919fe,b378f8f978656317,0,D-DD,Depression / Deep Depression,2023293N12089,HAMOON,NI,BB,north_indian_ocean,bay_of_bengal,2023-10-22T00:00:00Z,15.2,86.2,TS,30.0,DD,25.0,newdelhi,-1,25.0,True
CLS_01330,data/processed/classification/D-DD/CLS_01330.png,2023-10-22T12:00:00Z,0.0,0.0,269.22,192.13,0.13144,0.26343,c909b2dcd080c92f1c7b6cb17072d9e358aa6fe21e4e4e9c1cebe9e23a04bd3f,dcbaecf1f17167a7,0,D-DD,Depression / Deep Depression,2023293N12089,HAMOON,NI,BB,north_indian_ocean,bay_of_bengal,2023-10-22T12:00:00Z,15.9,86.6,TS,30.0,DD,30.0,newdelhi,-1,30.0,True
CLS_01331,data/processed/classification/D-DD/CLS_01331.png,2023-10-22T15:00:00Z,0.0,0.0,279.82,190.79,0.07968,0.28497,71f21af48955243f610c1c3ccc742f11668a622c9e8dd7c3ce5266be2147dd06,c1ce737361658f26,0,D-DD,Depression / Deep Depression,2023294N09264,OTIS,EP,MM,pacific_ocean,eastern_pacific,2023-10-22T15:00:00Z,10.0,-96.8,TS,33.0,DD,,,-1,33.0,True
CLS_01332,data/processed/classification/D-DD/CLS_01332.png,2023-10-23T00:00:00Z,0.0,0.0,271.62,192.48,0.0907,0.2874,7ff4d4f9babc844192af68491bd484b8a71593ee8229f0d10154489b8d19fc84,1f7cf9f0f69f67cf,0,D-DD,Depression / Deep Depression,2023293N12089,HAMOON,NI,BB,north_indian_ocean,bay_of_bengal,2023-10-23T00:00:00Z,16.8,86.9,TS,30.0,DD,30.0,newdelhi,-1,30.0,True
CLS_01333,data/processed/classification/D-DD/CLS_01333.png,2023-10-24T09:00:00Z,0.0,0.0,292.43,202.81,0.02221,0.0458,b412d51515451cb3f7f104086c1dee0d099424d616f4f381fe3a903a2969ad93,9e9fddf9f8f0d77d,0,D-DD,Depression / Deep Depression,2023292N11063,TEJ,NI,AS,north_indian_ocean,arabian_sea,2023-10-24T09:00:00Z,16.1,51.4,TS,25.0,D,30.0,newdelhi,-1,30.0,True
CLS_01334,data/processed/classification/D-DD/CLS_01334.png,2023-10-25T06:00:00Z,0.0,0.0,283.16,210.6,0.00623,0.0045,598135677b05f4530087732d92ec28d57c0c73ecf027cbb7ffd6dcda12463312,911ebcfefb5a71fc,0,D-DD,Depression / Deep Depression,2023293N12089,HAMOON,NI,BB,north_indian_ocean,bay_of_bengal,2023-10-25T06:00:00Z,22.7,92.5,TS,25.0,D,25.0,newdelhi,-1,25.0,True
CLS_01335,data/processed/classification/D-DD/CLS_01335.png,2023-11-12T21:00:00Z,0.0,0.0,245.54,185.15,0.40125,0.69012,27c486f00d4c63d8cf07e60a07107b30918c74d856541affd772eb85c03b97e9,188969e1e13090ce,0,D-DD,Depression / Deep Depression,2023316S08168,MAL,SP,MM,pacific_ocean,southern_pacific,2023-11-12T21:00:00Z,-8.9,170.3,TS,33.0,DD,,,-1,33.0,True
CLS_01336,data/processed/classification/D-DD/CLS_01336.png,2023-11-15T18:00:00Z,0.0,0.0,264.27,186.91,0.17549,0.41107,33965adade0bc58fa7f1d5c5d45613b6ffbc9f12491a8b8ea8d4275a94a2f8df,1c1a39f899b1f0d3,0,D-DD,Depression / Deep Depression,2023317N10094,MIDHILI,NI,BB,north_indian_ocean,bay_of_bengal,2023-11-15T18:00:00Z,16.1,86.7,TS,25.0,D,25.0,newdelhi,-1,25.0,True
CLS_01337,data/processed/classification/D-DD/CLS_01337.png,2023-11-16T06:00:00Z,0.0,0.0,269.09,189.9,0.1777,0.34225,13d54280b3d92b33c8166bda0b281d8c83f1c7497a379fbe23a16e86a5aeca25,dff8f8f8f0b0a1e5,0,D-DD,Depression / Deep Depression,2023317N10094,MIDHILI,NI,BB,north_indian_ocean,bay_of_bengal,2023-11-16T06:00:00Z,17.9,87.3,TS,25.0,D,30.0,newdelhi,-1,30.0,True
CLS_01338,data/processed/classification/D-DD/CLS_01338.png,2023-11-16T21:00:00Z,0.0,0.0,267.62,186.99,0.17711,0.29083,6f73c5f6645787fa31168a00bfe3f6d0e4c0e56b538f6f9e670bdb8aaf0d6e4c,7c3d7a58dcf1e1c9,0,D-DD,Depression / Deep Depression,2023317N10094,MIDHILI,NI,BB,north_indian_ocean,bay_of_bengal,2023-11-16T21:00:00Z,19.6,88.3,TS,33.0,DD,,,-1,33.0,True
CLS_01339,data/processed/classification/D-DD/CLS_01339.png,2023-11-17T15:00:00Z,0.0,0.0,268.73,195.99,0.06734,0.11237,59cc6a5a949d1e44c8db274a2828238862d0ce0e01fbfa1c5fc6fb0f4f6f6b33,96cc7cbc9e383931,0,D-DD,Depression / Deep Depression,2023317N10094,MIDHILI,NI,BB,north_indian_ocean,bay_of_bengal,2023-11-17T15:00:00Z,23.3,91.2,TS,30.0,DD,35.0,newdelhi,-1,35.0,True
CLS_01340,data/processed/classification/D-DD/CLS_01340.png,2023-12-02T09:00:00Z,0.0,0.0,248.53,189.66,0.37523,0.6174,b214aad541ed2a25f5b3f37c46a05d1a6bc193b7949f9394f1675137bcaa0b52,6efef3b0f87871c3,0,D-DD,Depression / Deep Depression,2023334N08088,MICHAUNG,NI,BB,north_indian_ocean,bay_of_bengal,2023-12-02T09:00:00Z,10.4,83.5,TS,28.0,DD,,,-1,28.0,True
CLS_01341,data/processed/classification/D-DD/CLS_01341.png,2023-12-02T21:00:00Z,0.0,0.0,256.59,192.12,0.25961,0.5916,a81fd61b7d0740e7add57aeccdf256c657f3654bba90841baf6b32d4befdb37d,fef8f8e0f0b9f173,0,D-DD,Depression / Deep Depression,2023334N08088,MICHAUNG,NI,BB,north_indian_ocean,bay_of_bengal,2023-12-02T21:00:00Z,11.0,83.0,TS,33.0,DD,,,-1,33.0,True
CLS_01342,data/processed/classification/D-DD/CLS_01342.png,2023-12-05T21:00:00Z,0.0,0.0,271.8,197.26,0.09095,0.24243,87f3f9970bcdb8821b169dd71687125e8c4cad903417f256a54662af28d73ae0,3cf9f9f9b9857268,0,D-DD,Depression / Deep Depression,2023334N08088,MICHAUNG,NI,BB,north_indian_ocean,bay_of_bengal,2023-12-05T21:00:00Z,17.1,80.5,TS,33.0,DD,,,-1,33.0,True
CLS_01343,data/processed/classification/D-DD/CLS_01343.png,2024-01-02T15:00:00Z,0.0,0.0,266.5,182.77,0.11708,0.21994,4ad51b4c6ab1d6370723868a0ae2c2495489ff49a2fc03918bfbb96fc71d633a,33b0f17b7bb99c9c,0,D-DD,Depression / Deep Depression,2023364S19035,ALVARO,SI,MM,south_indian_ocean,,2024-01-02T15:00:00Z,-21.9,47.9,TS,30.0,DD,,,-1,30.0,True
CLS_01344,data/processed/classification/D-DD/CLS_01344.png,2024-01-12T06:00:00Z,0.0,0.0,272.76,185.51,0.13673,0.45077,2fc806aa686f40105b9134a5d9952febe6bfb55f2949472cf819f1cb73989fd9,81e1c1e0f3593d33,0,D-DD,Depression / Deep Depression,2024012S12059,BELAL,SI,MM,south_indian_ocean,,2024-01-12T06:00:00Z,-13.0,57.1,TS,25.0,D,25.0,reunion,-1,25.0,True
CLS_01345,data/processed/classification/D-DD/CLS_01345.png,2024-01-19T18:00:00Z,0.0,0.0,255.12,177.72,0.29217,0.43876,3b15d7958593e299c778517621e483bd01a0c46f184a3c4f7f89d7cce4067d6f,2327e7e6e0603818,0,D-DD,Depression / Deep Depression,2024017S15151,KIRRILY,SP,EA,pacific_ocean,southern_pacific,2024-01-19T18:00:00Z,-14.0,156.0,TS,25.0,D,25.0,bom,-1,25.0,True
CLS_01346,data/processed/classification/D-DD/CLS_01346.png,2024-01-22T21:00:00Z,0.0,0.0,268.16,188.53,0.16663,0.29053,0cd2e7c40d548e6f0032696fb268784ae861b8fbc89e85e28675730673672994,c1cceee9ccc16a65,0,D-DD,Depression / Deep Depression,2024022S16058,CANDICE,SI,MM,south_indian_ocean,,2024-01-22T21:00:00Z,-16.8,60.6,TS,25.0,D,,,-1,25.0,True
CLS_01347,data/processed/classification/D-DD/CLS_01347.png,2024-01-26T09:00:00Z,0.0,0.0,271.93,181.58,0.13281,0.18219,cf642be7116cb70880c47bbc63f08a5a55ac3c1ad4ef284d78e94d5125fa1d36,c3528280c161310d,0,D-DD,Depression / Deep Depression,2024017S15151,KIRRILY,SP,EA,pacific_ocean,southern_pacific,2024-01-26T09:00:00Z,-21.7,143.8,TS,25.0,D,,,-1,25.0,True
CLS_01348,data/processed/classification/D-DD/CLS_01348.png,2024-01-30T06:00:00Z,0.0,0.0,280.32,191.21,0.07515,0.23609,f10024d923b3240c18b70a5a9323c47658505c7aa21c455b4cfdb457759aaf31,7d3f7bd83818188c,0,D-DD,Depression / Deep Depression,2024029S15063,UNNAMED,SI,MM,south_indian_ocean,,2024-01-30T06:00:00Z,-18.3,64.4,TS,25.0,D,,,-1,25.0,True
CLS_01349,data/processed/classification/D-DD/CLS_01349.png,2024-02-04T12:00:00Z,0.0,0.0,259.17,186.66,0.23722,0.43172,a3b3dcf3df82ac7250bbc49c6c403131cc853be21bc6761d16b985082a3179e4,273d6ce0f4f13158,0,D-DD,Depression / Deep Depression,2024035S16188,NAT,SP,MM,pacific_ocean,southern_pacific,2024-02-04T12:00:00Z,-14.7,-170.0,TS,30.0,DD,,,-1,30.0,True
CLS_01350,data/processed/classification/D-DD/CLS_01350.png,2024-02-06T15:00:00Z,0.0,0.0,259.53,183.43,0.21009,0.39213,52b4b246e4094f94a7413cc7819f7f9c4bc795c7685de941ce5ed003186e9ac8,9888a6f3f3fcc8e4,0,D-DD,Depression / Deep Depression,2024037S09184,OSAI,SP,MM,pacific_ocean,southern_pacific,2024-02-06T15:00:00Z,-12.5,-171.0,TS,33.0,DD,,,-1,33.0,True
CLS_01351,data/processed/classification/D-DD/CLS_01351.png,2024-02-10T09:00:00Z,0.0,0.0,262.93,181.12,0.15243,0.1842,763752f659b7d8502c5382b002c0596b6bd22e5465a0fa589dd951e729bc5c3e,f4f80dd3f1f1ba98,0,D-DD,Depression / Deep Depression,2024031S24154,UNNAMED,SP,MM,pacific_ocean,southern_pacific,2024-02-10T09:00:00Z,-18.1,171.4,TS,33.0,DD,,,-1,33.0,True
CLS_01352,data/processed/classification/D-DD/CLS_01352.png,2024-02-12T12:00:00Z,0.0,0.0,276.67,186.37,0.03478,0.04278,0ea7b1e83d1c37925f0c595481a8ddd437f244228002a8c0076eef8576254583,e865dd55369fef63,0,D-DD,Depression / Deep Depression,2024031S24154,UNNAMED,SP,MM,pacific_ocean,southern_pacific,2024-02-12T12:00:00Z,-19.2,176.4,TS,25.0,D,25.0,bom,-1,25.0,True
CLS_01353,data/processed/classification/D-DD/CLS_01353.png,2024-02-14T06:00:00Z,0.0,0.0,252.33,182.54,0.31668,0.47923,e27904e960abd5b23e9152522e4a4099f9415657a7355d29ea1653610e3ed07b,e9e8c632f084e47c,0,D-DD,Depression / Deep Depression,2024045S15192,UNNAMED,SP,MM,pacific_ocean,southern_pacific,2024-02-14T06:00:00Z,-15.3,-167.6,TS,25.0,D,,,-1,25.0,True
CLS_01354,data/processed/classification/D-DD/CLS_01354.png,2024-02-15T00:00:00Z,0.0,0.0,262.79,184.97,0.21877,0.34959,aef8e6057f1ed03d8a0e243ac95090816f54dbba2ef7a02861c32cce26d93236,704472f8bcbcdcff,0,D-DD,Depression / Deep Depression,2024044S14066,DJOUNGOU,SI,MM,south_indian_ocean,,2024-02-15T00:00:00Z,-15.0,63.9,TS,30.0,DD,25.0,reunion,-1,25.0,True
CLS_01355,data/processed/classification/D-DD/CLS_01355.png,2024-02-17T00:00:00Z,0.0,0.0,278.25,200.97,0.04885,0.08456,c5ed3872cc11a9377607fde2fd6b584b08d1ae2031465b0e2cb5f86b89236ebe,66667b7473f3ffef,0,D-DD,Depression / Deep Depression,2024044S15134,LINCOLN,SP,EA,pacific_ocean,southern_pacific,2024-02-17T00:00:00Z,-17.6,135.6,TS,25.0,D,20.0,bom,-1,20.0,True
CLS_01356,data/processed/classification/D-DD/CLS_01356.png,2024-02-18T15:00:00Z,0.0,0.0,268.74,181.65,0.15754,0.26071,556da8c6486aace73db3c5ad60218dbd2d4d8d2e6fd7125fe66b39fcfc05d975,cf795bf6d010068b,0,D-DD,Depression / Deep Depression,2024049S17052,ELEANOR,SI,MM,south_indian_ocean,,2024-02-18T15:00:00Z,-15.7,53.1,TS,25.0,D,,,-1,25.0,True
CLS_01357,data/processed/classification/D-DD/CLS_01357.png,2024-03-13T09:00:00Z,0.0,0.0,256.24,188.04,0.3128,0.39213,84b8bdab2f0aa10663ea70a982dc7253b444b1c15305ce08962bd2827ed3aba7,c6cb5c23460c0131,0,D-DD,Depression / Deep Depression,2024073S14128,MEGAN,SI,WA,south_indian_ocean,,2024-03-13T09:00:00Z,-11.7,130.1,TS,25.0,D,,,-1,25.0,True
CLS_01358,data/processed/classification/D-DD/CLS_01358.png,2024-03-15T00:00:00Z,0.0,0.0,266.54,185.43,0.17442,0.37864,ac7db78b2be9d5b1ddfb499d1163af4c7fdd2abb2eb6c5650023f6584288c499,0949d8e9e498cd27,0,D-DD,Depression / Deep Depression,2024073S14128,MEGAN,SP,EA,pacific_ocean,southern_pacific,2024-03-15T00:00:00Z,-12.4,136.5,TS,30.0,DD,40.0,bom,-1,40.0,True
CLS_01359,data/processed/classification/D-DD/CLS_01359.png,2024-03-24T15:00:00Z,0.0,0.0,259.98,188.35,0.19421,0.40254,d146d842b6c037ae5e91b8a1977c0ff587b4b86239ac22fe998bc7b59956fa3c,4664fccc5ade6cce,0,D-DD,Depression / Deep Depression,2024082S08054,GAMANE,SI,MM,south_indian_ocean,,2024-03-24T15:00:00Z,-12.5,53.0,TS,25.0,D,,,-1,25.0,True
