sample_id,label,class_code,class_name,storm_id,name,basin,subbasin,region,subregion,timestamp,latitude,longitude,nature,usa_wind_kt,imd_category_of_usa_wind,wmo_wind_kt,wmo_agency,usa_sshs,dataset_a_wind_kt,in_dataset_a
CLS_01191,0,D-DD,Depression / Deep Depression,2021038S14178,UNNAMED,SP,MM,pacific_ocean,southern_pacific,2021-02-09T00:00:00Z,-19.4,180.3,TS,30.0,DD,,,-1,30.0,True
CLS_01192,0,D-DD,Depression / Deep Depression,2021042S23040,GUAMBE,SI,MM,south_indian_ocean,,2021-02-16T15:00:00Z,-21.1,36.4,TS,28.0,DD,,,-1,28.0,True
CLS_01193,0,D-DD,Depression / Deep Depression,2021062S18040,IMAN,SI,MM,south_indian_ocean,,2021-03-04T21:00:00Z,-17.1,41.7,TS,30.0,DD,,,-1,30.0,True
CLS_01194,0,D-DD,Depression / Deep Depression,2021053S13128,MARIAN,SI,WA,south_indian_ocean,,2021-03-06T06:00:00Z,-26.4,96.6,TS,25.0,D,40.0,bom,-1,40.0,True
CLS_01195,0,D-DD,Depression / Deep Depression,2021093S11122,SEROJA,SI,WA,south_indian_ocean,,2021-04-04T00:00:00Z,-10.6,123.8,TS,30.0,DD,35.0,bom,-1,35.0,True
CLS_01196,0,D-DD,Depression / Deep Depression,2021099S15159,UNNAMED,SP,MM,pacific_ocean,southern_pacific,2021-04-09T15:00:00Z,-17.4,161.6,TS,25.0,D,,,-1,25.0,True
CLS_01197,0,D-DD,Depression / Deep Depression,2021108S11067,JOBO,SI,MM,south_indian_ocean,,2021-04-20T03:00:00Z,-10.9,53.0,TS,33.0,DD,,,-1,33.0,True
CLS_01198,0,D-DD,Depression / Deep Depression,2021129N13254,ANDRES,EP,MM,pacific_ocean,eastern_pacific,2021-05-11T00:00:00Z,15.8,-110.1,TS,25.0,D,25.0,hurdat_epa,-1,25.0,True
CLS_01199,0,D-DD,Depression / Deep Depression,2021133N10071,TAUKTAE,NI,AS,north_indian_ocean,arabian_sea,2021-05-13T15:00:00Z,10.3,71.4,TS,25.0,D,,,-1,25.0,True
CLS_01200,0,D-DD,Depression / Deep Depression,2021132N06132,UNNAMED,WP,MM,pacific_ocean,western_pacific,2021-05-13T15:00:00Z,7.5,126.8,TS,28.0,DD,,,-1,28.0,True
CLS_01201,0,D-DD,Depression / Deep Depression,2021143N15090,YAAS,NI,BB,north_indian_ocean,bay_of_bengal,2021-05-23T06:00:00Z,15.6,89.8,TS,25.0,D,25.0,newdelhi,-1,25.0,True
CLS_01202,0,D-DD,Depression / Deep Depression,2021143N15090,YAAS,NI,BB,north_indian_ocean,bay_of_bengal,2021-05-27T00:00:00Z,23.1,85.7,TS,25.0,D,30.0,newdelhi,-1,30.0,True
CLS_01203,0,D-DD,Depression / Deep Depression,2021163N11240,CARLOS,EP,MM,pacific_ocean,eastern_pacific,2021-06-15T18:00:00Z,9.9,-133.1,TS,30.0,DD,30.0,hurdat_epa,-1,30.0,True
CLS_01204,0,D-DD,Depression / Deep Depression,2021171N09152,CHAMPI,WP,MM,pacific_ocean,western_pacific,2021-06-22T09:00:00Z,14.3,142.2,TS,33.0,DD,,,-1,33.0,True
CLS_01205,0,D-DD,Depression / Deep Depression,2021176N15259,ENRIQUE,EP,MM,pacific_ocean,eastern_pacific,2021-06-30T09:00:00Z,24.2,-109.6,TS,33.0,DD,,,-1,33.0,True
CLS_01206,0,D-DD,Depression / Deep Depression,2021198N15254,GUILLERMO,EP,MM,pacific_ocean,eastern_pacific,2021-07-17T06:00:00Z,15.7,-107.0,TS,30.0,DD,30.0,hurdat_epa,-1,30.0,True
CLS_01207,0,D-DD,Depression / Deep Depression,2021198N19117,CEMPAKA,WP,MM,pacific_ocean,western_pacific,2021-07-18T09:00:00Z,20.6,114.3,TS,28.0,DD,,,-1,28.0,True
CLS_01208,0,D-DD,Depression / Deep Depression,2021215N24124,MIRINAE,WP,MM,pacific_ocean,western_pacific,2021-08-04T06:00:00Z,25.2,125.7,TS,25.0,D,,tokyo,-1,25.0,True
CLS_01209,0,D-DD,Depression / Deep Depression,2021214N20155,UNNAMED,WP,MM,pacific_ocean,western_pacific,2021-08-06T00:00:00Z,31.2,135.0,TS,25.0,D,,,-1,25.0,True
CLS_01210,0,D-DD,Depression / Deep Depression,2021214N21110,LUPIT,WP,MM,pacific_ocean,western_pacific,2021-08-06T09:00:00Z,24.9,119.2,TS,33.0,DD,,,-1,33.0,True
CLS_01211,0,D-DD,Depression / Deep Depression,2021216N22144,NIDA,WP,MM,pacific_ocean,western_pacific,2021-08-07T21:00:00Z,39.8,167.5,TS,33.0,DD,,,-1,33.0,True
CLS_01212,0,D-DD,Depression / Deep Depression,2021236N12265,NORA,EP,MM,pacific_ocean,eastern_pacific,2021-08-25T12:00:00Z,12.2,-98.4,TS,30.0,DD,30.0,hurdat_epa,-1,30.0,True
CLS_01213,0,D-DD,Depression / Deep Depression,2021248N12141,CHANTHU,WP,MM,pacific_ocean,western_pacific,2021-09-06T09:00:00Z,14.3,138.3,TS,33.0,DD,,,-1,33.0,True
CLS_01214,0,D-DD,Depression / Deep Depression,2021250N17254,OLAF,EP,MM,pacific_ocean,eastern_pacific,2021-09-08T00:00:00Z,18.3,-107.2,TS,30.0,DD,30.0,hurdat_epa,-1,30.0,True
CLS_01215,0,D-DD,Depression / Deep Depression,2021265N11150,MINDULLE,WP,MM,pacific_ocean,western_pacific,2021-09-23T09:00:00Z,13.5,143.8,TS,33.0,DD,,,-1,33.0,True
CLS_01216,0,D-DD,Depression / Deep Depression,2021267N18094,GULAB:SHAHEEN-GU,NI,BB,north_indian_ocean,bay_of_bengal,2021-09-24T09:00:00Z,18.3,91.9,TS,30.0,DD,,,-1,30.0,True
CLS_01217,0,D-DD,Depression / Deep Depression,2021267N18094,GULAB:SHAHEEN-GU,NI,AS,north_indian_ocean,arabian_sea,2021-09-29T06:00:00Z,22.2,72.6,TS,25.0,D,,,-1,25.0,True
CLS_01218,0,D-DD,Depression / Deep Depression,2021267N18094,GULAB:SHAHEEN-GU,NI,AS,north_indian_ocean,arabian_sea,2021-09-29T21:00:00Z,22.7,69.6,TS,28.0,DD,,,-1,28.0,True
CLS_01219,0,D-DD,Depression / Deep Depression,2021267N18094,GULAB:SHAHEEN-GU,NI,AS,north_indian_ocean,arabian_sea,2021-10-04T06:00:00Z,23.4,56.1,TS,25.0,D,20.0,newdelhi,-1,20.0,True
CLS_01220,0,D-DD,Depression / Deep Depression,2021280N14137,KOMPASU,WP,MM,pacific_ocean,western_pacific,2021-10-09T15:00:00Z,16.0,129.8,TS,30.0,DD,,,-1,30.0,True
CLS_01221,0,D-DD,Depression / Deep Depression,2021283N14258,PAMELA,EP,MM,pacific_ocean,eastern_pacific,2021-10-10T06:00:00Z,14.1,-102.4,TS,30.0,DD,30.0,hurdat_epa,-1,30.0,True
CLS_01222,0,D-DD,Depression / Deep Depression,2021296N13260,RICK,EP,MM,pacific_ocean,eastern_pacific,2021-10-22T12:00:00Z,12.7,-100.3,TS,30.0,DD,30.0,hurdat_epa,-1,30.0,True
CLS_01223,0,D-DD,Depression / Deep Depression,2021311N13248,SANDRA,EP,MM,pacific_ocean,eastern_pacific,2021-11-09T03:00:00Z,15.1,-118.6,TS,28.0,DD,,,-1,28.0,True
CLS_01224,0,D-DD,Depression / Deep Depression,2021307N09275,TERRY,EP,MM,pacific_ocean,eastern_pacific,2021-11-09T06:00:00Z,11.1,-109.9,TS,30.0,DD,30.0,hurdat_epa,-1,30.0,True
CLS_01225,0,D-DD,Depression / Deep Depression,2021312N07090,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2021-11-10T12:00:00Z,10.8,83.1,TS,25.0,D,25.0,newdelhi,-1,25.0,True
CLS_01226,0,D-DD,Depression / Deep Depression,2021312N07090,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2021-11-11T00:00:00Z,12.3,81.6,TS,30.0,DD,25.0,newdelhi,-1,25.0,True
CLS_01227,0,D-DD,Depression / Deep Depression,2021312N07090,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2021-11-11T15:00:00Z,12.9,79.4,TS,28.0,DD,,,-1,28.0,True
CLS_01228,0,D-DD,Depression / Deep Depression,2021323S10103,PADDY,SI,WA,south_indian_ocean,,2021-11-21T00:00:00Z,-11.4,106.1,TS,25.0,D,25.0,bom,-1,25.0,True
CLS_01229,0,D-DD,Depression / Deep Depression,2021333N11146,NYATOH,WP,MM,pacific_ocean,western_pacific,2021-11-29T15:00:00Z,12.3,140.7,TS,33.0,DD,,,-1,33.0,True
CLS_01230,0,D-DD,Depression / Deep Depression,2021335N08096,JAWAD,NI,BB,north_indian_ocean,bay_of_bengal,2021-12-02T03:00:00Z,10.0,90.1,TS,25.0,D,,,-1,25.0,True
CLS_01231,0,D-DD,Depression / Deep Depression,2021335N08096,JAWAD,NI,BB,north_indian_ocean,bay_of_bengal,2021-12-02T15:00:00Z,11.8,87.9,TS,28.0,DD,,,-1,28.0,True
CLS_01232,0,D-DD,Depression / Deep Depression,2021334S07101,TERATAI,SI,WA,south_indian_ocean,,2021-12-04T09:00:00Z,-8.2,96.6,TS,28.0,DD,,,-1,28.0,True
CLS_01233,0,D-DD,Depression / Deep Depression,2021335N08096,JAWAD,NI,BB,north_indian_ocean,bay_of_bengal,2021-12-05T00:00:00Z,17.7,85.7,TS,30.0,DD,30.0,newdelhi,-1,30.0,True
CLS_01234,0,D-DD,Depression / Deep Depression,2021343S09155,RUBY,SP,EA,pacific_ocean,southern_pacific,2021-12-10T12:00:00Z,-10.4,155.5,TS,25.0,D,25.0,bom,-1,25.0,True
CLS_01235,0,D-DD,Depression / Deep Depression,2021349N05108,UNNAMED,WP,MM,pacific_ocean,western_pacific,2021-12-16T06:00:00Z,4.4,105.1,TS,25.0,D,,,-1,25.0,True
CLS_01236,0,D-DD,Depression / Deep Depression,2021358S09130,SETH,SI,WA,south_indian_ocean,,2021-12-24T12:00:00Z,-10.6,130.0,TS,25.0,D,15.0,bom,-1,15.0,True
CLS_01237,0,D-DD,Depression / Deep Depression,2021358S09130,SETH,SP,EA,pacific_ocean,southern_pacific,2021-12-29T12:00:00Z,-15.9,143.4,TS,25.0,D,15.0,bom,-1,15.0,True
CLS_01238,0,D-DD,Depression / Deep Depression,2021358S09130,SETH,SP,EA,pacific_ocean,southern_pacific,2021-12-30T15:00:00Z,-17.9,150.9,TS,33.0,DD,,,-1,33.0,True
CLS_01239,0,D-DD,Depression / Deep Depression,2022008S17173,CODY,SP,MM,pacific_ocean,southern_pacific,2022-01-07T12:00:00Z,-17.4,172.8,TS,25.0,D,,,-1,25.0,True
CLS_01240,0,D-DD,Depression / Deep Depression,2022008S13148,TIFFANY,SP,EA,pacific_ocean,southern_pacific,2022-01-08T18:00:00Z,-13.7,147.9,TS,30.0,DD,30.0,bom,-1,30.0,True
CLS_01241,0,D-DD,Depression / Deep Depression,2022008S17173,CODY,SP,MM,pacific_ocean,southern_pacific,2022-01-09T00:00:00Z,-18.3,175.3,TS,30.0,DD,,,-1,30.0,True
CLS_01242,0,D-DD,Depression / Deep Depression,2022020S13060,ANA,SI,MM,south_indian_ocean,,2022-01-23T06:00:00Z,-15.8,45.3,TS,30.0,DD,25.0,reunion,-1,25.0,True
CLS_01243,0,D-DD,Depression / Deep Depression,2022030S14147,UNNAMED,SP,EA,pacific_ocean,southern_pacific,2022-01-30T09:00:00Z,-13.7,149.0,TS,28.0,DD,,,-1,28.0,True
CLS_01244,0,D-DD,Depression / Deep Depression,2022030S14147,UNNAMED,SP,EA,pacific_ocean,southern_pacific,2022-02-02T15:00:00Z,-16.0,156.9,TS,23.0,D,,,-1,23.0,True
CLS_01245,0,D-DD,Depression / Deep Depression,2022038S19164,DOVI,SP,MM,pacific_ocean,southern_pacific,2022-02-07T15:00:00Z,-19.0,165.5,TS,25.0,D,,,-1,25.0,True
CLS_01246,0,D-DD,Depression / Deep Depression,2022042S12063,DUMAKO,SI,MM,south_indian_ocean,,2022-02-12T12:00:00Z,-13.9,62.8,TS,30.0,DD,30.0,reunion,-1,30.0,True
CLS_01247,0,D-DD,Depression / Deep Depression,2022054S14085,UNNAMED,SI,WA,south_indian_ocean,,2022-02-26T21:00:00Z,-14.0,91.3,TS,30.0,DD,,,-1,30.0,True
CLS_01248,0,D-DD,Depression / Deep Depression,2022058S17163,EVA,SP,MM,pacific_ocean,southern_pacific,2022-02-28T15:00:00Z,-21.6,166.7,TS,25.0,D,,,-1,25.0,True
CLS_01249,0,D-DD,Depression / Deep Depression,2022059S10106,UNNAMED,SI,WA,south_indian_ocean,,2022-03-01T00:00:00Z,-10.7,110.5,TS,25.0,D,,,-1,25.0,True
CLS_01250,0,D-DD,Depression / Deep Depression,2022062N06085,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2022-03-03T00:00:00Z,6.5,84.9,TS,25.0,D,25.0,newdelhi,-1,25.0,True
CLS_01251,0,D-DD,Depression / Deep Depression,2022062N06085,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2022-03-03T18:00:00Z,8.2,83.4,TS,25.0,D,25.0,newdelhi,-1,25.0,True
CLS_01252,0,D-DD,Depression / Deep Depression,2022062N06085,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2022-03-04T12:00:00Z,10.3,83.2,TS,30.0,DD,30.0,newdelhi,-1,30.0,True
CLS_01253,0,D-DD,Depression / Deep Depression,2022062N06085,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2022-03-05T21:00:00Z,11.1,82.6,TS,28.0,DD,,,-1,28.0,True
CLS_01254,0,D-DD,Depression / Deep Depression,2022062N06085,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2022-03-06T09:00:00Z,10.9,81.4,TS,23.0,D,,,-1,23.0,True
CLS_01255,0,D-DD,Depression / Deep Depression,2022080S09087,HALIMA,SI,MM,south_indian_ocean,,2022-03-23T00:00:00Z,-12.5,77.4,TS,30.0,DD,30.0,reunion,-1,30.0,True
CLS_01256,0,D-DD,Depression / Deep Depression,2022076S10126,CHARLOTTE,SI,WA,south_indian_ocean,,2022-03-24T09:00:00Z,-21.6,107.2,TS,30.0,DD,,,-1,30.0,True
CLS_01257,0,D-DD,Depression / Deep Depression,2022094S15163,FILI,SP,MM,pacific_ocean,southern_pacific,2022-04-03T21:00:00Z,-15.8,163.7,TS,28.0,DD,,,-1,28.0,True
CLS_01258,0,D-DD,Depression / Deep Depression,2022126N07095,ASANI,NI,BB,north_indian_ocean,bay_of_bengal,2022-05-06T21:00:00Z,8.9,91.9,TS,33.0,DD,,,-1,33.0,True
CLS_01259,0,D-DD,Depression / Deep Depression,2022126N07095,ASANI,NI,BB,north_indian_ocean,bay_of_bengal,2022-05-12T00:00:00Z,15.6,80.4,TS,25.0,D,25.0,newdelhi,-1,25.0,True
CLS_01260,0,D-DD,Depression / Deep Depression,2022137S13171,GINA,SP,MM,pacific_ocean,southern_pacific,2022-05-16T18:00:00Z,-13.3,171.5,TS,25.0,D,,,-1,25.0,True
CLS_01261,0,D-DD,Depression / Deep Depression,2022148N13263,AGATHA,EP,MM,pacific_ocean,eastern_pacific,2022-05-28T00:00:00Z,12.8,-97.7,TS,30.0,DD,30.0,hurdat_epa,-1,30.0,True
CLS_01262,0,D-DD,Depression / Deep Depression,2022180N15117,CHABA,WP,MM,pacific_ocean,western_pacific,2022-06-29T15:00:00Z,15.6,115.6,TS,28.0,DD,,,-1,28.0,True
CLS_01263,0,D-DD,Depression / Deep Depression,2022197N12260,ESTELLE,EP,MM,pacific_ocean,eastern_pacific,2022-07-15T21:00:00Z,12.8,-101.1,TS,33.0,DD,,,-1,33.0,True
CLS_01264,0,D-DD,Depression / Deep Depression,2022209N16246,GEORGETTE,EP,MM,pacific_ocean,eastern_pacific,2022-07-31T18:00:00Z,12.8,-129.7,TS,30.0,DD,30.0,hurdat_epa,-1,30.0,True
CLS_01265,0,D-DD,Depression / Deep Depression,2022208S08092,UNNAMED,SI,WA,south_indian_ocean,,2022-07-31T18:00:00Z,-13.5,91.2,TS,25.0,D,35.0,bom,-1,35.0,True
CLS_01266,0,D-DD,Depression / Deep Depression,2022224N22067,UNNAMED,NI,AS,north_indian_ocean,arabian_sea,2022-08-12T03:00:00Z,21.8,66.4,TS,33.0,DD,25.0,newdelhi,-1,25.0,True
CLS_01267,0,D-DD,Depression / Deep Depression,2022224N22067,UNNAMED,NI,AS,north_indian_ocean,arabian_sea,2022-08-13T03:00:00Z,21.8,63.6,TS,33.0,DD,25.0,newdelhi,-1,25.0,True
CLS_01268,0,D-DD,Depression / Deep Depression,2022224N22067,UNNAMED,NI,AS,north_indian_ocean,arabian_sea,2022-08-13T21:00:00Z,22.6,66.4,TS,23.0,D,,,-1,23.0,True
CLS_01269,0,D-DD,Depression / Deep Depression,2022230N18095,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2022-08-17T15:00:00Z,18.3,94.5,TS,30.0,DD,,,-1,30.0,True
CLS_01270,0,D-DD,Depression / Deep Depression,2022230N18095,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2022-08-18T03:00:00Z,19.2,92.7,TS,33.0,DD,,,-1,33.0,True
CLS_01271,0,D-DD,Depression / Deep Depression,2022230N18095,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2022-08-20T06:00:00Z,22.9,84.7,TS,25.0,D,30.0,newdelhi,-1,30.0,True
CLS_01272,0,D-DD,Depression / Deep Depression,2022239N22150,HINNAMNOR,WP,MM,pacific_ocean,western_pacific,2022-08-27T15:00:00Z,23.4,151.0,TS,30.0,DD,,,-1,30.0,True
CLS_01273,0,D-DD,Depression / Deep Depression,2022242N20133,UNNAMED,WP,MM,pacific_ocean,western_pacific,2022-08-31T00:00:00Z,20.3,132.4,TS,25.0,D,,,-1,25.0,True
CLS_01274,0,D-DD,Depression / Deep Depression,2022254N21158,MERBOK,WP,MM,pacific_ocean,western_pacific,2022-09-11T12:00:00Z,20.9,160.4,TS,30.0,DD,35.0,tokyo,-1,35.0,True
CLS_01275,0,D-DD,Depression / Deep Depression,2022268S09088,ASHLEY,SI,MM,south_indian_ocean,,2022-09-25T21:00:00Z,-11.2,85.0,TS,28.0,DD,,,-1,28.0,True
CLS_01276,0,D-DD,Depression / Deep Depression,2022272N14258,ORLENE,EP,MM,pacific_ocean,eastern_pacific,2022-09-28T18:00:00Z,13.8,-102.3,TS,30.0,DD,30.0,hurdat_epa,-1,30.0,True
CLS_01277,0,D-DD,Depression / Deep Depression,2022276S05090,BALITA,SI,MM,south_indian_ocean,,2022-10-04T12:00:00Z,-8.3,89.1,TS,25.0,D,25.0,reunion,-1,25.0,True
CLS_01278,0,D-DD,Depression / Deep Depression,2022280N11294,JULIA,EP,MM,pacific_ocean,eastern_pacific,2022-10-10T12:00:00Z,13.7,-89.9,TS,30.0,DD,30.0,hurdat_atl,-1,30.0,True
CLS_01279,0,D-DD,Depression / Deep Depression,2022293N15259,ROSLYN,EP,MM,pacific_ocean,eastern_pacific,2022-10-20T00:00:00Z,15.1,-100.9,TS,30.0,DD,30.0,hurdat_epa,-1,30.0,True
CLS_01280,0,D-DD,Depression / Deep Depression,2022295N13093,SITRANG,NI,BB,north_indian_ocean,bay_of_bengal,2022-10-22T03:00:00Z,13.4,92.1,TS,25.0,D,25.0,newdelhi,-1,25.0,True
CLS_01281,0,D-DD,Depression / Deep Depression,2022295N13093,SITRANG,NI,BB,north_indian_ocean,bay_of_bengal,2022-10-22T18:00:00Z,15.0,89.5,TS,30.0,DD,25.0,newdelhi,-1,25.0,True
CLS_01282,0,D-DD,Depression / Deep Depression,2022295N13093,SITRANG,NI,BB,north_indian_ocean,bay_of_bengal,2022-10-23T06:00:00Z,15.6,88.1,TS,30.0,DD,30.0,newdelhi,-1,30.0,True
CLS_01283,0,D-DD,Depression / Deep Depression,2022338N05100,MANDOUS,NI,BB,north_indian_ocean,bay_of_bengal,2022-12-06T09:00:00Z,8.3,87.8,TS,33.0,DD,,,-1,33.0,True
CLS_01284,0,D-DD,Depression / Deep Depression,2022338N05100,MANDOUS,NI,BB,north_indian_ocean,bay_of_bengal,2022-12-09T21:00:00Z,12.8,80.1,TS,33.0,DD,35.0,newdelhi,-1,35.0,True
CLS_01285,0,D-DD,Depression / Deep Depression,2022338N05100,MANDOUS,NI,BB,north_indian_ocean,bay_of_bengal,2022-12-10T09:00:00Z,12.9,79.1,TS,20.0,D,,,-1,20.0,True
CLS_01286,0,D-DD,Depression / Deep Depression,2022342N06133,PAKHAR,WP,MM,pacific_ocean,western_pacific,2022-12-11T00:00:00Z,16.9,125.5,TS,30.0,DD,,tokyo,-1,30.0,True
CLS_01287,0,D-DD,Depression / Deep Depression,2022347N12074,UNNAMED,NI,AS,north_indian_ocean,arabian_sea,2022-12-13T06:00:00Z,12.8,72.6,TS,30.0,DD,,,-1,30.0,True
CLS_01288,0,D-DD,Depression / Deep Depression,2022347N12074,UNNAMED,NI,AS,north_indian_ocean,arabian_sea,2022-12-16T03:00:00Z,13.9,64.7,TS,33.0,DD,30.0,newdelhi,-1,30.0,True
CLS_01289,0,D-DD,Depression / Deep Depression,2022347N12074,UNNAMED,NI,AS,north_indian_ocean,arabian_sea,2022-12-16T18:00:00Z,14.1,62.9,TS,25.0,D,25.0,newdelhi,-1,25.0,True
CLS_01290,0,D-DD,Depression / Deep Depression,2022347N12074,UNNAMED,NI,AS,north_indian_ocean,arabian_sea,2022-12-17T06:00:00Z,13.9,61.6,TS,25.0,D,25.0,newdelhi,-1,25.0,True
CLS_01291,0,D-DD,Depression / Deep Depression,2022347N12074,UNNAMED,NI,AS,north_indian_ocean,arabian_sea,2022-12-17T18:00:00Z,13.6,59.7,TS,25.0,D,,,-1,25.0,True
CLS_01292,0,D-DD,Depression / Deep Depression,2022347N12074,UNNAMED,NI,AS,north_indian_ocean,arabian_sea,2022-12-18T15:00:00Z,12.6,56.0,TS,25.0,D,,,-1,25.0,True
CLS_01293,0,D-DD,Depression / Deep Depression,2022355S10128,ELLIE,SI,WA,south_indian_ocean,,2022-12-30T18:00:00Z,-16.8,127.9,TS,25.0,D,20.0,bom,-1,20.0,True
CLS_01294,0,D-DD,Depression / Deep Depression,2023005S18142,HALE,SP,EA,pacific_ocean,southern_pacific,2023-01-05T21:00:00Z,-18.5,149.1,TS,25.0,D,,,-1,25.0,True
CLS_01295,0,D-DD,Depression / Deep Depression,2023013S08081,CHENESO,SI,MM,south_indian_ocean,,2023-01-13T21:00:00Z,-7.4,80.6,TS,25.0,D,,,-1,25.0,True
CLS_01296,0,D-DD,Depression / Deep Depression,2023016S15160,IRENE,SP,EA,pacific_ocean,southern_pacific,2023-01-17T06:00:00Z,-17.0,158.2,TS,30.0,DD,25.0,bom,-1,25.0,True
CLS_01297,0,D-DD,Depression / Deep Depression,2023016S15160,IRENE,SP,MM,pacific_ocean,southern_pacific,2023-01-17T21:00:00Z,-17.6,161.2,TS,33.0,DD,,,-1,33.0,True
CLS_01298,0,D-DD,Depression / Deep Depression,2023020S18156,UNNAMED,SP,EA,pacific_ocean,southern_pacific,2023-01-20T03:00:00Z,-18.6,158.0,TS,30.0,DD,,,-1,30.0,True
CLS_01299,0,D-DD,Depression / Deep Depression,2023020S18156,UNNAMED,SP,MM,pacific_ocean,southern_pacific,2023-01-21T21:00:00Z,-23.3,164.5,TS,25.0,D,,,-1,25.0,True
CLS_01300,0,D-DD,Depression / Deep Depression,2023032S12091,DINGANI,SI,WA,south_indian_ocean,,2023-02-05T00:00:00Z,-12.4,93.7,TS,25.0,D,30.0,bom,-1,30.0,True
CLS_01301,0,D-DD,Depression / Deep Depression,2023036S12163,GABRIELLE,SP,EA,pacific_ocean,southern_pacific,2023-02-07T03:00:00Z,-13.0,154.9,TS,30.0,DD,,,-1,30.0,True
CLS_01302,0,D-DD,Depression / Deep Depression,2023050S09094,ENALA,SI,MM,south_indian_ocean,,2023-02-20T21:00:00Z,-10.8,82.1,TS,28.0,DD,,,-1,28.0,True
CLS_01303,0,D-DD,Depression / Deep Depression,2023055S14184,JUDY,SP,MM,pacific_ocean,southern_pacific,2023-02-25T21:00:00Z,-13.0,177.0,TS,25.0,D,,,-1,25.0,True
CLS_01304,0,D-DD,Depression / Deep Depression,2023129N08091,MOCHA,NI,BB,north_indian_ocean,bay_of_bengal,2023-05-10T18:00:00Z,10.8,88.3,TS,30.0,DD,30.0,newdelhi,-1,30.0,True
CLS_01305,0,D-DD,Depression / Deep Depression,2023138N05151,MAWAR,WP,MM,pacific_ocean,western_pacific,2023-05-19T21:00:00Z,5.5,149.4,TS,28.0,DD,,,-1,28.0,True
CLS_01306,0,D-DD,Depression / Deep Depression,2023132S03090,FABIEN,SI,MM,south_indian_ocean,,2023-05-23T00:00:00Z,-13.8,70.1,TS,30.0,DD,30.0,reunion,-1,30.0,True
CLS_01307,0,D-DD,Depression / Deep Depression,2023156N12135,GUCHOL,WP,MM,pacific_ocean,western_pacific,2023-06-06T12:00:00Z,13.9,135.0,TS,30.0,DD,35.0,tokyo,-1,35.0,True
CLS_01308,0,D-DD,Depression / Deep Depression,2023160N20092,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2023-06-08T15:00:00Z,19.5,91.9,TS,33.0,DD,,,-1,33.0,True
CLS_01309,0,D-DD,Depression / Deep Depression,2023160N20092,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2023-06-10T00:00:00Z,21.0,91.8,TS,30.0,DD,,,-1,30.0,True
CLS_01310,0,D-DD,Depression / Deep Depression,2023201N13134,DOKSURI,WP,MM,pacific_ocean,western_pacific,2023-07-22T03:00:00Z,14.4,131.1,TS,33.0,DD,,,-1,33.0,True
CLS_01311,0,D-DD,Depression / Deep Depression,2023207N09141,KHANUN,WP,MM,pacific_ocean,western_pacific,2023-07-27T21:00:00Z,12.7,136.8,TS,28.0,DD,,,-1,28.0,True
CLS_01312,0,D-DD,Depression / Deep Depression,2023212N19090,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2023-07-30T12:00:00Z,19.0,90.0,TS,25.0,D,,,-1,25.0,True
CLS_01313,0,D-DD,Depression / Deep Depression,2023212N19090,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2023-07-31T03:00:00Z,18.6,91.2,TS,30.0,DD,,,-1,30.0,True
CLS_01314,0,D-DD,Depression / Deep Depression,2023212N19090,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2023-08-01T09:00:00Z,22.0,90.2,TS,33.0,DD,,,-1,33.0,True
CLS_01315,0,D-DD,Depression / Deep Depression,2023212N19090,UNNAMED,NI,BB,north_indian_ocean,bay_of_bengal,2023-08-01T21:00:00Z,22.9,88.1,TS,25.0,D,,,-1,25.0,True
CLS_01316,0,D-DD,Depression / Deep Depression,2023217N15256,EUGENE,EP,MM,pacific_ocean,eastern_pacific,2023-08-05T12:00:00Z,17.9,-106.3,TS,30.0,DD,30.0,hurdat_epa,-1,30.0,True
CLS_01317,0,D-DD,Depression / Deep Depression,2023218N25145,LAN,WP,MM,pacific_ocean,western_pacific,2023-08-07T09:00:00Z,23.3,149.4,TS,25.0,D,,,-1,25.0,True
CLS_01318,0,D-DD,Depression / Deep Depression,2023225N14248,FERNANDA,EP,MM,pacific_ocean,eastern_pacific,2023-08-12T15:00:00Z,14.5,-112.2,TS,28.0,DD,,,-1,28.0,True
CLS_01319,0,D-DD,Depression / Deep Depression,2023228N12259,HILARY,EP,MM,pacific_ocean,eastern_pacific,2023-08-16T06:00:00Z,11.9,-100.8,TS,30.0,DD,30.0,hurdat_epa,-1,30.0,True
