SAMPLE_ID,nearest_system_deg,nearest_system_nature,nearest_system_sid,nearest_ds_ts_mx_deg,systems_in_crop,natures_in_crop
NONCYCLONE_01186,11.862654241706498,TS,2006182N20088,11.862654241706498,0,
NONCYCLONE_01187,32.63960525865419,TS,2024329N04089,32.63960525865419,0,
NONCYCLONE_01188,9.997305831624523,TS,2006264N13115,9.997305831624523,0,
NONCYCLONE_01189,22.562068171624535,TS,2015280N13071,22.562068171624535,0,
NONCYCLONE_01190,15.572645479100812,TS,2005349N06090,15.572645479100812,0,
NONCYCLONE_01191,16.486386111653744,DS,2013305N07141,16.486386111653744,0,
NONCYCLONE_01192,17.93664344149868,TS,2018314N12093,17.93664344149868,0,
NONCYCLONE_01193,17.35259603937144,TS,2011330N06078,17.35259603937144,0,
NONCYCLONE_01194,21.43184932835733,TS,2025195N23089,21.43184932835733,0,
NONCYCLONE_01195,10.621056550916865,TS,2004276N12087,10.621056550916865,1,TS
NONCYCLONE_01196,24.925700280710274,TS,2003316N11141,24.925700280710274,0,
NONCYCLONE_01197,16.42797733230306,TS,2022356N09085,16.42797733230306,0,
NONCYCLONE_01198,34.95147266074897,TS,2006330S06049,34.95147266074897,0,
NONCYCLONE_01199,14.571275551857251,TS,2011310N11066,14.571275551857251,0,
NONCYCLONE_01200,17.40638156659043,TS,2005338N09093,17.40638156659043,0,
NONCYCLONE_01201,22.99467234733175,TS,2004319N10134,22.99467234733175,0,
NONCYCLONE_01202,39.04398825679378,DS,2012285S04077,39.04398825679378,0,
NONCYCLONE_01203,15.182945866542347,DS,2010136N09057,15.182945866542347,0,
NONCYCLONE_01204,20.03578607580181,DS,2019337N11072,20.03578607580181,0,
NONCYCLONE_01205,13.513211927316584,TS,2016178N22068,13.513211927316584,0,
NONCYCLONE_01206,32.82932842140342,TS,2004307N09068,32.82932842140342,0,
NONCYCLONE_01207,16.39990694170027,TS,2012357N09064,16.39990694170027,0,
NONCYCLONE_01208,37.30465883208024,TS,2018136N11054,37.30465883208024,0,
NONCYCLONE_01209,16.360684438764935,TS,2001313N12084,16.360684438764935,0,
NONCYCLONE_01210,22.195500218725115,TS,2012321N14090,22.195500218725115,0,
NONCYCLONE_01211,17.06070643745969,TS,2021133N10071,17.06070643745969,0,
NONCYCLONE_01212,30.44739885182919,TS,2011360N09088,30.44739885182919,0,
NONCYCLONE_01213,44.28618310919361,TS,2017307N07102,44.28618310919361,0,
NONCYCLONE_01214,40.33476637594971,TS,2021267N18094,40.33476637594971,0,
NONCYCLONE_01215,29.849542365081263,TS,2017232N19130,29.849542365081263,0,
NONCYCLONE_01216,19.76807778203586,TS,2024238N25077,19.76807778203586,0,
NONCYCLONE_01217,21.592874913798155,TS,2004332N02072,21.592874913798155,0,
NONCYCLONE_01218,11.880664444671597,TS,2002355N04077,11.880664444671597,0,
NONCYCLONE_01219,31.034067519093608,TS,2004319N10134,31.034067519093608,0,
NONCYCLONE_01220,20.511019793677747,DS,2017307N07102,20.511019793677747,0,
NONCYCLONE_01221,14.773932297291532,TS,2005349N06090,14.773932297291532,0,
NONCYCLONE_01222,14.4584525090599,TS,2011167N22089,14.4584525090599,0,
NONCYCLONE_01223,15.359487972348811,TS,2010280N17085,15.359487972348811,0,
NONCYCLONE_01224,16.89239733307598,TS,2009344N06085,16.89239733307598,0,
NONCYCLONE_01225,35.41503576799941,TS,2013301N13142,35.41503576799941,0,
NONCYCLONE_01226,19.775136521155197,TS,2011330N06078,19.775136521155197,0,
NONCYCLONE_01227,14.427638528363373,TS,2016178N22068,14.427638528363373,0,
NONCYCLONE_01228,23.72375894033041,TS,2019160N11073,23.72375894033041,0,
NONCYCLONE_01229,22.58683382139209,TS,2025295N09068,22.58683382139209,0,
NONCYCLONE_01230,40.546897849332844,TS,2016230N21089,40.546897849332844,0,
NONCYCLONE_01231,16.415226809803915,TS,2015259N20084,16.415226809803915,0,
NONCYCLONE_01232,38.02886481160662,TS,2019337S04065,38.02886481160662,0,
NONCYCLONE_01233,31.799634881092082,TS,2003345N05092,31.799634881092082,0,
NONCYCLONE_01234,35.974914527351494,TS,2018347N07089,35.974914527351494,0,
NONCYCLONE_01235,14.915306809096215,DS,2004274N16069,14.915306809096215,0,
NONCYCLONE_01236,51.26542193878697,TS,2017147N14087,51.26542193878697,0,
NONCYCLONE_01237,11.400437074327423,TS,2006330S06049,11.400437074327423,0,
NONCYCLONE_01238,18.429780343446623,TS,2006262N19069,18.429780343446623,0,
NONCYCLONE_01239,15.612544498776584,TS,2006262N19069,15.612544498776584,0,
NONCYCLONE_01240,38.24316476203111,MX,2020353N06129,38.24316476203111,0,
NONCYCLONE_01241,20.14645180315338,TS,2025331N06083,20.14645180315338,0,
NONCYCLONE_01242,12.491610460733725,TS,2015280N13071,12.491610460733725,0,
NONCYCLONE_01243,14.763059809064453,TS,2010305N06105,14.763059809064453,0,
NONCYCLONE_01244,15.360218018562927,TS,2003206N21089,15.360218018562927,0,
NONCYCLONE_01245,24.573278040770095,TS,2015301N11065,24.573278040770095,0,
NONCYCLONE_01246,18.894016991706764,TS,2011167N22089,18.894016991706764,0,
NONCYCLONE_01247,14.706003797725373,TS,2004162N18068,14.706003797725373,0,
NONCYCLONE_01248,27.173147546926423,TS,2000289N15089,27.173147546926423,0,
NONCYCLONE_01249,16.16331294300872,TS,2000289N15089,16.16331294300872,0,
NONCYCLONE_01250,12.744428983501647,TS,2008259N20089,12.744428983501647,0,
NONCYCLONE_01251,39.28565464626465,TS,2014202N22087,39.28565464626465,0,
NONCYCLONE_01252,17.36490205807026,TS,2012321N14090,17.36490205807026,0,
NONCYCLONE_01253,18.561788754604883,MX,2014159N12068,18.561788754604883,0,
NONCYCLONE_01254,24.926611332582,TS,2003315N09067,24.926611332582,0,
NONCYCLONE_01255,14.064359503891847,TS,2003295N09101,14.064359503891847,0,
NONCYCLONE_01256,20.203264660896224,TS,2005349N06090,20.203264660896224,0,
NONCYCLONE_01257,9.538566560531159,TS,2019302N11118,9.538566560531159,1,TS
NONCYCLONE_01258,17.67958397663006,TS,2003129N05091,17.67958397663006,0,
NONCYCLONE_01259,19.262166545948272,DS,2007172N15088,19.262166545948272,0,
NONCYCLONE_01260,19.772982843731423,TS,2013305N07141,19.772982843731423,0,
NONCYCLONE_01261,46.5831645173554,TS,2005012N04090,46.5831645173554,0,
NONCYCLONE_01262,25.2347172252127,DS,2006012N03081,25.2347172252127,0,
NONCYCLONE_01263,51.06690330111425,TS,2001361N01106,51.06690330111425,0,
NONCYCLONE_01264,25.854289214529334,TS,2022226N22088,25.854289214529334,0,
NONCYCLONE_01265,18.97780722440071,TS,2014159N12068,18.97780722440071,0,
NONCYCLONE_01266,29.33101720736029,TS,2005179N22088,29.33101720736029,0,
NONCYCLONE_01267,29.89346814223983,TS,2003122S11065,29.89346814223983,0,
NONCYCLONE_01268,13.646963231148632,TS,2016138N10081,13.646963231148632,0,
NONCYCLONE_01269,19.009257283933596,TS,2019264N19071,19.009257283933596,0,
NONCYCLONE_01270,23.604143817802353,TS,2009313N11072,23.604143817802353,0,
NONCYCLONE_01271,28.80735087251337,TS,2024288N16065,28.80735087251337,0,
NONCYCLONE_01272,30.23940368545425,TS,2008168N22090,30.23940368545425,0,
NONCYCLONE_01273,11.163720042747187,TS,2015301N11065,11.163720042747187,0,
NONCYCLONE_01274,11.718581991075233,TS,2006012N03081,11.718581991075233,0,
NONCYCLONE_01275,27.569979747201888,TS,2025260N13138,27.569979747201888,0,
NONCYCLONE_01276,18.621925420607916,TS,2017104N08085,18.621925420607916,0,
NONCYCLONE_01277,12.52704017254008,TS,2005349N06090,12.52704017254008,0,
NONCYCLONE_01278,58.91976605301013,TS,2005262N13127,58.91976605301013,0,
NONCYCLONE_01279,41.33061141441562,TS,2022324N10086,41.33061141441562,0,
NONCYCLONE_01280,13.552395886101266,TS,2015173N20067,13.552395886101266,0,
NONCYCLONE_01281,11.17135386704268,TS,2004162N18068,11.17135386704268,0,
NONCYCLONE_01282,21.06222153701955,TS,2013281N12098,21.06222153701955,0,
NONCYCLONE_01283,24.776381418638845,TS,2021267N18094,24.776381418638845,0,
NONCYCLONE_01284,42.052469855885874,TS,2003279N17084,42.052469855885874,0,
NONCYCLONE_01285,25.665408626196207,TS,2022338N05100,25.665408626196207,0,
NONCYCLONE_01286,18.14848397928563,TS,2024216N24085,18.14848397928563,0,
NONCYCLONE_01287,11.545679280727692,TS,2015157N13069,11.545679280727692,1,TS
NONCYCLONE_01288,23.184165465698975,TS,2015301N11065,23.184165465698975,0,
NONCYCLONE_01289,28.02282303810246,TS,2015309N14067,28.02282303810246,0,
NONCYCLONE_01290,12.72971460939523,TS,2002355N04077,12.72971460939523,0,
NONCYCLONE_01291,31.302577094342272,TS,2014202N22087,31.302577094342272,0,
NONCYCLONE_01292,18.600440303108996,MX,2004312S05085,18.600440303108996,0,
NONCYCLONE_01293,22.59082378533316,TS,2024329N04089,22.59082378533316,0,
NONCYCLONE_01294,29.83075837614493,DS,2012301N11087,29.83075837614493,0,
NONCYCLONE_01295,29.60463862936625,TS,2005262N13127,29.60463862936625,0,
NONCYCLONE_01296,20.880273647394493,MX,2007133N15091,20.880273647394493,0,
NONCYCLONE_01297,36.85499651652535,TS,2008117N11090,36.85499651652535,0,
NONCYCLONE_01298,19.272665699388696,TS,2018365N08115,19.272665699388696,0,
NONCYCLONE_01299,23.667694775026217,DS,2021312N07090,23.667694775026217,0,
NONCYCLONE_01300,15.359340701958459,TS,2001163N20087,15.359340701958459,0,
NONCYCLONE_01301,34.66589581953069,TS,2005007N04085,34.66589581953069,0,
NONCYCLONE_01302,20.900389421403933,TS,2010151N14065,20.900389421403933,0,
NONCYCLONE_01303,21.097853731555638,TS,2003345N05092,21.097853731555638,0,
NONCYCLONE_01304,65.71160180489369,TS,2021264N13119,65.71160180489369,0,
NONCYCLONE_01305,21.009319751117484,TS,2004333N06154,21.009319751117484,0,
NONCYCLONE_01306,34.916074986001306,TS,2006329N06150,34.916074986001306,0,
NONCYCLONE_01307,31.301047988158853,DS,2019264N19071,31.301047988158853,0,
NONCYCLONE_01308,25.701983913482323,TS,2014159N12068,25.701983913482323,0,
NONCYCLONE_01309,38.99838724561986,TS,2015207N22091,38.99838724561986,0,
NONCYCLONE_01310,20.731944824222097,TS,2020296N19087,20.731944824222097,0,
NONCYCLONE_01311,18.794503094683595,TS,2015280N13071,18.794503094683595,0,
NONCYCLONE_01312,11.15968088089668,TS,2020326N11063,11.15968088089668,0,
NONCYCLONE_01313,20.10510786740327,TS,2019335N05058,20.10510786740327,0,
NONCYCLONE_01314,26.398710303940767,TS,2025274N14133,26.398710303940767,0,
NONCYCLONE_01315,13.702580806114508,TS,2014309N13088,13.702580806114508,0,
NONCYCLONE_01316,20.021458724977247,TS,2023292N11063,20.021458724977247,0,
NONCYCLONE_01317,19.672480470131077,TS,2002126N09068,19.672480470131077,0,
NONCYCLONE_01318,27.012881289492192,DS,2008117N11090,27.012881289492192,0,
NONCYCLONE_01319,11.005412343255502,TS,2001267N17070,11.005412343255502,0,
NONCYCLONE_01320,50.4465522713542,TS,2011290N15090,50.4465522713542,0,
NONCYCLONE_01321,31.948699538914788,DS,2010305N06105,31.948699538914788,0,
NONCYCLONE_01322,38.57756018460117,TS,2018365N08115,38.57756018460117,0,
NONCYCLONE_01323,11.823266079490283,TS,2006241N20088,11.823266079490283,0,
NONCYCLONE_01324,15.08458214087688,MX,2023334N08088,15.08458214087688,0,
NONCYCLONE_01325,19.37770031014233,TS,2001141N14068,19.37770031014233,0,
NONCYCLONE_01326,18.50135681002117,DS,2023292N11063,18.50135681002117,0,
NONCYCLONE_01327,49.36618511322472,TS,2025233N15126,49.36618511322472,0,
NONCYCLONE_01328,13.487442721217265,TS,2013305N07141,13.487442721217265,0,
NONCYCLONE_01329,21.55463568013284,DS,2002319S06078,21.55463568013284,0,
NONCYCLONE_01330,20.666828407437855,TS,2023156N10067,20.666828407437855,0,
NONCYCLONE_01331,23.13903821826617,TS,2020353N06129,23.13903821826617,0,
NONCYCLONE_01332,20.02468747945225,TS,2003315N09067,20.02468747945225,0,
NONCYCLONE_01333,31.750968151750996,TS,2018249N22088,31.750968151750996,0,
NONCYCLONE_01334,60.85218384957734,TS,2025260N13138,60.85218384957734,0,
NONCYCLONE_01335,22.008374394149296,DS,2006012N03081,22.008374394149296,0,
NONCYCLONE_01336,25.189431179190976,TS,2013339N09084,25.189431179190976,0,
NONCYCLONE_01337,32.771226532340094,TS,2016295N13089,32.771226532340094,0,
NONCYCLONE_01338,10.164803870477476,TS,2020136N10088,10.164803870477476,0,
NONCYCLONE_01339,27.938760083332276,TS,2013128S05086,27.938760083332276,0,
NONCYCLONE_01340,21.777260273334882,TS,2015157N13069,21.777260273334882,0,
NONCYCLONE_01341,26.27629014495299,TS,2000331N09092,26.27629014495299,0,
NONCYCLONE_01342,31.39540702966674,TS,2017340N09089,31.39540702966674,0,
NONCYCLONE_01343,20.26528261712859,TS,2005260N20091,20.26528261712859,0,
NONCYCLONE_01344,18.131100904332317,TS,2020353N06129,18.131100904332317,0,
NONCYCLONE_01345,22.45359557857739,TS,2024329N04089,22.45359557857739,0,
NONCYCLONE_01346,36.16156803466414,TS,2019342N09062,36.16156803466414,0,
NONCYCLONE_01347,21.566026320898107,TS,2025206N21090,21.566026320898107,0,
NONCYCLONE_01348,14.206508905567764,TS,2023129N08091,14.206508905567764,0,
NONCYCLONE_01349,76.90839547382706,ET,2025261N19312,77.63753409775035,0,
NONCYCLONE_01350,20.746088401330447,TS,2012321N14090,20.746088401330447,0,
NONCYCLONE_01351,19.414566892660957,TS,2023156N10067,19.414566892660957,0,
NONCYCLONE_01352,18.910068966064443,TS,2017340N09089,18.910068966064443,0,
NONCYCLONE_01353,12.97873821850898,TS,2004256N23089,12.97873821850898,0,
NONCYCLONE_01354,15.503901907031018,TS,2022197N22069,15.503901907031018,0,
NONCYCLONE_01355,24.913572033471663,TS,2004325S06078,24.913572033471663,0,
NONCYCLONE_01356,15.337194151507095,TS,2010136N09057,15.337194151507095,0,
NONCYCLONE_01357,36.612054560578585,TS,2013232N22088,36.612054560578585,0,
NONCYCLONE_01358,36.56088992303313,DS,2022338N05100,36.56088992303313,0,
NONCYCLONE_01359,22.16045344412407,TS,2020285N15087,22.16045344412407,0,
NONCYCLONE_01360,20.323057354223533,TS,2013232N22088,20.323057354223533,0,
NONCYCLONE_01361,13.127054052022118,TS,2023156N10067,13.127054052022118,0,
NONCYCLONE_01362,19.013614428681116,TS,2003295N09101,19.013614428681116,0,
NONCYCLONE_01363,18.414441479665186,DS,2014297N11062,18.414441479665186,0,
NONCYCLONE_01364,32.171578241911455,TS,2018141N08059,32.171578241911455,0,
NONCYCLONE_01365,13.700319495096982,TS,2023129N08091,13.700319495096982,0,
NONCYCLONE_01366,20.06819156701394,TS,2001141N14068,20.06819156701394,0,
NONCYCLONE_01367,26.873816827762663,TS,2008117N11090,26.873816827762663,0,
NONCYCLONE_01368,17.286942630366603,TS,2008117N11090,17.286942630366603,0,
NONCYCLONE_01369,11.28500249652557,TS,2005260N20091,11.28500249652557,1,TS
NONCYCLONE_01370,10.198979349564931,TS,2024238N25077,10.198979349564931,0,
NONCYCLONE_01371,25.491652669121898,TS,2020285N15087,25.491652669121898,0,
NONCYCLONE_01372,23.76465918651025,MX,2016335N07088,23.76465918651025,0,
NONCYCLONE_01373,17.307833914788006,TS,2022126N07095,17.307833914788006,0,
NONCYCLONE_01374,18.14960936476692,TS,2004281N23087,18.14960936476692,0,
NONCYCLONE_01375,31.46827286986194,TS,2011290N15090,31.46827286986194,0,
NONCYCLONE_01376,10.89390386102491,TS,2006262N19069,10.89390386102491,0,
NONCYCLONE_01377,36.62858609312959,TS,2003129N05091,36.62858609312959,0,
NONCYCLONE_01378,32.06088804996173,TS,2017319N15083,32.06088804996173,0,
NONCYCLONE_01379,27.54328120999185,TS,2005330N09096,27.54328120999185,0,
NONCYCLONE_01380,31.531624611992484,TS,2015301N11065,31.531624611992484,0,
NONCYCLONE_01381,15.618789050005763,TS,2007314N10093,15.618789050005763,0,
NONCYCLONE_01382,48.72658138618689,TS,2013305N07141,48.72658138618689,0,
NONCYCLONE_01383,19.77165554785446,TS,2019337S04065,19.77165554785446,0,
NONCYCLONE_01384,19.346491678003282,TS,2003240N21089,19.346491678003282,0,
NONCYCLONE_01385,12.221776330308625,TS,2015280N13071,12.221776330308625,0,
NONCYCLONE_01386,10.917780627352052,TS,2022356N09085,10.917780627352052,0,
NONCYCLONE_01387,21.284428370238867,TS,2023129N08091,21.284428370238867,0,
NONCYCLONE_01388,18.460178648293258,TS,2014297N11062,18.460178648293258,0,
NONCYCLONE_01389,36.10615918347582,TS,2002355N04077,36.10615918347582,0,
NONCYCLONE_01390,29.31309884254389,TS,2004256N23089,29.31309884254389,0,
NONCYCLONE_01391,25.926927423098725,TS,2025250N25073,25.926927423098725,0,
NONCYCLONE_01392,36.399409340949354,DS,2006114N08090,36.399409340949354,0,
NONCYCLONE_01393,37.32860237689075,TS,2016341N08092,37.32860237689075,0,
NONCYCLONE_01394,35.2198888400355,TS,2006182N20088,35.2198888400355,0,
NONCYCLONE_01395,11.596164684560637,TS,2011330N06078,11.596164684560637,1,TS
NONCYCLONE_01396,19.47777196740982,TS,2023156N10067,19.47777196740982,0,
NONCYCLONE_01397,17.92813654318649,TS,2016308N13088,17.92813654318649,0,
NONCYCLONE_01398,14.220109993873736,TS,2010137N10090,14.220109993873736,0,
NONCYCLONE_01399,12.038835753436345,TS,2019296N15066,12.038835753436345,1,TS
NONCYCLONE_01400,36.86674807136455,TS,2017232N19130,36.86674807136455,0,
NONCYCLONE_01401,26.016384941693467,MX,2018309S06068,26.016384941693467,0,
NONCYCLONE_01402,16.937412157643635,TS,2005338N09093,16.937412157643635,0,
NONCYCLONE_01403,12.57916882313481,TS,2005330N09096,12.57916882313481,0,
NONCYCLONE_01404,13.361572793885667,TS,2008223N20086,13.361572793885667,0,
NONCYCLONE_01405,10.812409580506516,TS,2009201N21089,10.812409580506516,0,
NONCYCLONE_01406,45.24155776796802,DS,2004312S05085,45.24155776796802,0,
NONCYCLONE_01407,14.322670890889809,TS,2015309N14067,14.322670890889809,0,
NONCYCLONE_01408,17.822042385776022,TS,2004163N15090,17.822042385776022,0,
NONCYCLONE_01409,53.235268129083316,TS,2004319N10134,53.235268129083316,0,
NONCYCLONE_01410,26.566484996662727,TS,2016138N10081,26.566484996662727,0,
NONCYCLONE_01411,10.884551684081588,TS,2019116N02090,10.884551684081588,0,
NONCYCLONE_01412,13.697498117538666,TS,2019302N11118,13.697498117538666,0,
NONCYCLONE_01413,18.1725581803968,TS,2017147N14087,18.1725581803968,0,
NONCYCLONE_01414,23.3941470549684,TS,2024238N25077,23.3941470549684,0,
NONCYCLONE_01415,20.234574201934375,TS,2024255N24080,20.234574201934375,0,
NONCYCLONE_01416,13.217164872793305,TS,2008157N16066,13.217164872793305,0,
NONCYCLONE_01417,32.56002045330073,TS,2011360N09088,32.56002045330073,0,
NONCYCLONE_01418,13.142549746221377,TS,2019337N11072,13.142549746221377,0,
NONCYCLONE_01419,32.91119343248442,DS,2021335N08096,32.91119343248442,0,
NONCYCLONE_01420,21.29117346787967,TS,2019337N11072,21.29117346787967,0,
NONCYCLONE_01421,23.571737780540904,TS,2001141N14068,23.571737780540904,0,
NONCYCLONE_01422,45.11683039487585,TS,2011167N22089,45.11683039487585,0,
NONCYCLONE_01423,14.209321420595714,TS,2009247N19089,14.209321420595714,0,
NONCYCLONE_01424,13.113391196317329,TS,2020136N10088,13.113391196317329,0,
NONCYCLONE_01425,41.44895136026586,DS,2022338N05100,41.44895136026586,0,
NONCYCLONE_01426,36.30325867449035,TS,2006330S06049,36.30325867449035,0,
NONCYCLONE_01427,23.698022051181525,TS,2024145N14087,23.698022051181525,0,
NONCYCLONE_01428,20.536386992759653,TS,2019116N02090,20.536386992759653,0,
NONCYCLONE_01429,24.129682116914342,TS,2002355N04077,24.129682116914342,0,
NONCYCLONE_01430,27.938547087730324,TS,2024238N25077,27.938547087730324,0,
NONCYCLONE_01431,14.866979874689434,TS,2004332N02072,14.866979874689434,0,
NONCYCLONE_01432,17.794671757937017,TS,2017282N22088,17.794671757937017,0,
NONCYCLONE_01433,27.004214377348244,TS,2019264N19071,27.004214377348244,0,
NONCYCLONE_01434,34.80583424947193,TS,2024252N18087,34.80583424947193,0,
NONCYCLONE_01435,31.964838972613467,TS,2016295N13089,31.964838972613467,0,
NONCYCLONE_01436,43.166963523704844,TS,2022126N07095,43.166963523704844,0,
NONCYCLONE_01437,43.02386522682427,TS,2025149N21088,43.02386522682427,0,
NONCYCLONE_01438,24.13202581204794,TS,2010151N14065,24.13202581204794,0,
NONCYCLONE_01439,19.602064027095704,TS,2017319N15083,19.602064027095704,0,
NONCYCLONE_01440,42.92721953969287,TS,2014216N21089,42.92721953969287,0,
NONCYCLONE_01441,25.965939525320007,TS,2020353N06129,25.965939525320007,0,
NONCYCLONE_01442,16.953903516270152,TS,2018314N12093,16.953903516270152,0,
NONCYCLONE_01443,26.19451668067194,TS,2004325S06078,26.19451668067194,0,
NONCYCLONE_01444,16.07051989984939,TS,2003345N05092,16.07051989984939,0,
NONCYCLONE_01445,40.89544332473217,TS,2014279N11096,40.89544332473217,0,
NONCYCLONE_01446,13.180932260997155,TS,2017333N06082,13.180932260997155,0,
NONCYCLONE_01447,11.53841801999666,TS,2019301N05081,11.53841801999666,0,
NONCYCLONE_01448,38.60726984140201,TS,2010305N06105,38.60726984140201,0,
NONCYCLONE_01449,10.111584771733412,TS,2015280N13071,10.111584771733412,0,
NONCYCLONE_01450,19.151097773661988,TS,2009143N17089,19.151097773661988,0,
NONCYCLONE_01451,18.292778182041637,TS,2021133N10071,18.292778182041637,0,
NONCYCLONE_01452,24.286222097493294,TS,2017340N09089,24.286222097493294,0,
NONCYCLONE_01453,3.3591510781629754,TS,2003295N09101,3.3591510781629754,1,TS
